ID,Project_Code,PQ_#,PO_/_SO_#,ASN/DN_#,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Days_to_Process
22615,101-CD-T30,FPQ-13555,SCMS,ASN,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,2014-03-19,5/5/14,2014-09-30,2014-09-30,2014-10-29,ARV,Adult,STRIDES ARCOLAB LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,980,7947.8,8.11,0.14,"Strides, Bangalore, India.",Yes,116.0,2322.08,8.17,224
29391,116-ZA-T30,FPQ-13973,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-04-30,4/28/15,2015-04-28,2015-04-28,2015-04-28,ARV,Adult,PHARMACY DIRECT,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,10,177.47,17.75,0.3,"Aurobindo Unit III, India",No,,0.0,0.18,363
82640,107-RW-T30,FPQ-12766,SO,DN,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2013-08-02,N/A - From RDC,2014-01-31,2014-02-03,2014-02-24,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,29993,140967.1,4.7,0.16,"Aurobindo Unit VII, IN",Yes,4883.0,7708.3,174.38,206
83449,151-NG-T30,FPQ-5688,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-05-27,N/A - From RDC,2010-08-31,2010-08-17,2010-08-17,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,3000,35250.0,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,270.0,6147.18,76.0,82
83594,104-CI-T30,FPQ-9261,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-01-30,N/A - From RDC,2012-07-02,2012-06-15,2012-06-15,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,2340,52650.0,22.5,0.75,Mylan (formerly Matrix) Nashik,Yes,263.0,2330.21,73.82,137
3245,110-ZM-T01,Pre-PQ Process,SCMS,ASN,Zambia,PMO - US,Direct Drop,EXW,Air,2009-01-04,6/20/08,2008-09-26,2008-09-26,2008-09-26,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,9000,288000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,3000.0,34902.96,460.8,-100
7968,110-ZM-T01,Pre-PQ Process,SCMS,ASN,Zambia,PMO - US,Direct Drop,DDU,Air,2009-01-04,Date Not Captured,2007-01-08,2007-01-08,2007-01-08,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Indinavir 400mg [Crixivan], capsules, 180 Caps",Indinavir,Crixivan,400mg,Capsule,180,1307,64461.24,49.32,0.27,MSD Elkton USA,No,,0.0,,-727
84445,114-UG-T30,FPQ-15638,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2014-12-22,N/A - From RDC,2015-02-17,2015-02-09,2015-02-17,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,74896,163273.28,2.18,0.04,"Aurobindo Unit III, India",Yes,7183.0,41735.0,192.17,57
86574,111-MZ-T30,FPQ-11033,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-12,N/A - From RDC,2013-07-26,2013-07-26,2013-07-26,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,32508,227556.0,7.0,0.12,Hetero Unit III Hyderabad IN,No,,0.0,281.49,256
20631,111-MZ-T30,FPQ-14844,SCMS,ASN,Mozambique,PMO - US,Direct Drop,CIP,Air,2014-08-27,10/30/14,2015-02-16,2015-02-16,2015-03-12,ARV,Adult,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),"Darunavir 600mg [Prezista], tablets, 60 Tabs",Darunavir,Prezista,600mg,Tablet,60,276,14904.0,54.0,0.9,"Janssen-Cilag, Latina, IT",Yes,,0.0,15.32,197
85645,111-MZ-T30,FPQ-4479,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-02-26,N/A - From RDC,2010-01-19,2010-01-26,2010-01-26,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,6552,50515.92,7.71,0.13,"Aurobindo Unit III, India",No,1580.0,,99.01,334
82518,107-RW-T30,FPQ-9969,SO,DN,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-05-25,N/A - From RDC,2012-10-31,2012-10-30,2012-10-30,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,59989,796054.03,13.27,0.44,Mylan (formerly Matrix) Nashik,Yes,7242.0,5825.18,1116.07,158
83318,103-ZW-T30,FPQ-13967,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2014-04-02,N/A - From RDC,2015-03-31,2015-03-17,2015-03-19,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,12080,23556.0,1.95,0.03,"Mylan,  H-12 & H-13, India",Yes,10314.0,12867.46,24.22,351
20908,116-ZA-T30,FPQ-12522,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2013-07-11,8/29/14,2014-08-29,2014-08-29,2014-08-29,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,43,339.26,7.89,0.03,"Aurobindo Unit III, India",No,,0.0,0.42,414
85977,901-CM-T30,FPQ-12520,SO,DN,Cameroon,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-06-21,N/A - From RDC,2013-07-22,2013-07-31,2013-07-31,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,45000,473400.0,10.52,0.35,Hetero Unit III Hyderabad IN,No,3227.0,,585.6,40
80270,111-MZ-T30,FPQ-11915,SCMS,ASN,Mozambique,PMO - US,Direct Drop,EXW,Air,2013-03-20,4/11/13,2013-10-09,2013-10-09,2013-11-06,ARV,Adult,STRIDES ARCOLAB LIMITED,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,13168,38450.56,2.92,0.05,"Strides, Bangalore, India.",Yes,834.0,3574.24,47.56,231
16553,116-ZA-T30,FPQ-4359,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2009-10-08,10/15/09,2009-10-19,2009-10-19,2009-10-19,ARV,Pediatric,S. BUYS WHOLESALER,"Nevirapine 10mg/ml [Viramune], oral suspension, Bottle, 240 ml",Nevirapine,Viramune,10mg/ml,Oral suspension,240,220,3442.16,15.65,0.07,Boehringer Ingelheim Roxane US,No,,0.0,6.75,11
8061,109-TZ-T01,Pre-PQ Process,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2009-01-04,Date Not Captured,2007-10-25,2007-10-25,2007-10-25,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,3336.0,28837.28,320.0,-437
83471,200-DO-T30,FPQ-6616,SO,DN,Dominican Republic,PMO - US,From RDC,N/A - From RDC,Air,2010-10-25,N/A - From RDC,2010-11-30,2010-12-14,2010-12-14,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,1100,39600.0,36.0,0.3,"Aurobindo Unit III, India",No,2066.0,,65.34,50
5324,102-GY-T01,Pre-PQ Process,SCMS,ASN,Guyana,PMO - US,Direct Drop,EXW,Air,2009-01-04,4/2/07,2007-04-30,2007-04-30,2007-04-30,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,1000,32000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,337.0,5240.47,,-615
83509,100-GH-T30,FPQ-7799,SO,DN,Ghana,PMO - US,From RDC,N/A - From RDC,Air,2011-06-06,N/A - From RDC,2011-07-04,2011-07-15,2011-07-15,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,2110,13546.2,6.42,0.21,Mylan (formerly Matrix) Nashik,No,2259.0,,22.35,39
13926,161-ZA-T30,FPQ-5303,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Air,2010-03-18,3/19/10,2010-10-13,2011-01-25,2011-01-25,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,19992,156337.44,7.82,0.26,"Cipla, Goa, India",Yes,1378.0,3646.1,337.06,313
43905,133-NG-T30,FPQ-12812,SCMS,ASN,Nigeria,PMO - US,Direct Drop,EXW,Air,2013-08-13,10/18/13,2014-03-19,2014-03-19,2014-03-19,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,24250,776000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,7080.0,70509.14,959.91,218
12715,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-09-12,2007-09-12,2007-09-12,ARV,Adult,SCMS from RDC,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Saquinavir,Invirase,200mg,Capsule,270,7,550.48,78.64,0.29,Roche Basel,No,349.0,,0.88,-480
12513,100-PK-T01,Pre-PQ Process,SO,DN,Pakistan,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-05-20,2008-05-20,2008-05-20,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,10,320.0,32.0,1.6,"Trinity Biotech, Plc",Yes,3.0,400.75,0.51,-229
34103,106-HT-T30,FPQ-13494,SCMS,ASN,Haiti,PMO - US,Direct Drop,EXW,Air,2014-01-21,2/19/14,2014-08-28,2014-08-28,2014-08-28,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,,Test kit,1,450,11025.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,300.0,3446.68,11.33,219
3926,100-CI-T01,Pre-PQ Process,SCMS,ASN,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2009-01-04,Date Not Captured,2006-05-10,2006-05-10,2006-05-10,HRDT,HIV test,OMEGA DIAGNOSTICS LTD,"HIV 1/2, Visitect Kit, 25 Tests","HIV 1/2, Visitect Kit",Visitect,,Test kit,25,44,1375.0,31.25,1.25,"OMEGA Diagnostics, UK",Yes,15.0,633.73,,-970
16255,103-KE-T30,FPQ-10018,SCMS,ASN,Kenya,PMO - US,Direct Drop,EXW,Air,2012-06-05,6/14/12,2012-07-09,2012-07-09,2012-07-09,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,7999,711911.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1378.0,14842.19,998.1,34
70526,108-VN-T30,FPQ-13524,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2014-02-06,3/10/14,2014-08-13,2014-08-13,2014-08-25,ARV,Adult,HETERO LABS LIMITED,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,950,10877.5,11.45,0.19,Hetero Unit III Hyderabad IN,No,26927.0,,11.18,200
11044,111-MZ-T01,Pre-PQ Process,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2009-06-28,2009-06-28,2009-06-28,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,2106,5138.64,2.44,0.04,"Aurobindo Unit III, India",Yes,3545.0,3599.76,10.07,175
85952,113-ZW-T30,FPQ-11002,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2012-11-16,N/A - From RDC,2013-04-30,2013-04-08,2013-04-08,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,86515,195523.9,2.26,0.04,Hetero Unit III Hyderabad IN,No,3084.0,,241.86,143
10847,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,,2009-01-04,N/A - From RDC,2007-07-16,2007-07-16,2007-07-16,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,1051,37625.8,35.8,0.6,"Aurobindo Unit III, India",Yes,373.0,1850.0,60.2,-538
84151,900-SS-T30,FPQ-8624,SO,DN,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,2011-11-04,N/A - From RDC,2012-03-21,2012-03-08,2012-03-08,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,200,516.0,2.58,0.04,"Strides, Bangalore, India.",No,2581.0,,0.72,125
82712,105-GY-T30,FPQ-14042,SO,DN,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2014-04-09,N/A - From RDC,2014-09-30,2014-07-30,2014-09-05,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,791,4303.04,5.44,0.09,"Aurobindo Unit III, India",No,3844.0,,4.42,149
84176,109-TZ-T30,FPQ-9271,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,2012-01-31,N/A - From RDC,2012-08-01,2012-07-25,2012-07-25,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,80,440.0,5.5,0.18,Mylan (formerly Matrix) Nashik,Yes,841.0,3549.9,0.62,176
84780,113-ZW-T30,FPQ-10632,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2012-09-11,N/A - From RDC,2013-02-11,2013-02-11,2013-02-11,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,636,2264.16,3.56,0.12,"Strides, Bangalore, India.",No,2989.0,,3.17,153
1660,113-ZW-T01,Pre-PQ Process,SCMS,ASN,Zimbabwe,PMO - US,Direct Drop,EXW,Air,2009-01-04,3/17/08,2008-11-17,2008-10-21,2008-10-21,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,,Test kit - Ancillary,100,1634,16.34,0.01,0.0,Inverness Japan,Yes,,0.0,0.03,-75
82860,113-ZW-T30,FPQ-4694,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2009-12-08,N/A - From RDC,2010-03-31,2010-03-12,2010-03-12,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,560,4905.6,8.76,0.15,"Aurobindo Unit III, India",No,1659.0,,10.58,94
86607,111-MZ-T30,FPQ-11884,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-03-19,N/A - From RDC,2013-10-31,2013-11-13,2013-12-02,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,39997,290778.19,7.27,0.12,Mylan (formerly Matrix) Nashik,No,3339.0,,359.69,258
85308,111-MZ-T30,FPQ-10210,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2012-06-28,N/A - From RDC,2012-10-31,2012-10-10,2012-10-10,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,8586,19060.92,2.22,0.04,Hetero Unit III Hyderabad IN,No,2862.0,,26.72,104
51175,133-NG-T30,FPQ-4891,SCMS,ASN,Nigeria,PMO - US,Direct Drop,EXW,Air,2010-01-15,2/5/10,2010-05-05,2010-05-05,2010-05-05,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,2685,214800.0,80.0,0.8,Inverness Japan,Yes,1284.0,21821.97,463.11,110
71096,161-ZA-T30,FPQ-6262,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Ocean,2010-08-31,9/24/10,2011-04-26,2011-06-08,2011-06-08,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,25342,60060.54,2.37,0.04,"Aurobindo Unit III, India",Yes,1279.0,11372.22,129.49,281
1972,117-ET-T01,Pre-PQ Process,SCMS,ASN,Ethiopia,PMO - US,Direct Drop,EXW,Air,2009-01-04,7/30/08,2008-11-03,2008-10-13,2008-10-13,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,,Test kit,20,5958,160866.0,27.0,1.35,Chembio Diagnostics Sys. Inc.,Yes,2147.0,11066.17,257.39,-83
85631,106-HT-T30,FPQ-4277,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-09-22,N/A - From RDC,2009-11-18,2009-10-09,2009-10-09,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,2305,5624.2,2.44,0.04,"Aurobindo Unit III, India",Yes,126.0,1350.33,11.02,17
8017,100-HT-T01,Pre-PQ Process,SCMS,ASN,Haiti,PMO - US,Direct Drop,EXW,Air,2009-01-04,4/4/07,2007-05-03,2007-05-03,2007-05-03,HRDT,HIV test,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,1000,80000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,Yes,343.0,2802.42,,-612
72467,A01-BF-T50,FPQ-15908,SCMS,ASN,Burkina Faso,PMO - US,Direct Drop,FCA,Air,2015-02-19,4/24/15,2015-08-04,2015-08-04,2015-08-04,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Ritonavir,Norvir,100mg,Tablet,60,25,171.25,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,,0.0,0.2,166
12820,106-HT-T01,Pre-PQ Process,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-08-11,2008-08-11,2008-08-11,ARV,Pediatric,SCMS from RDC,"Stavudine 1mg/ml, powder for oral solution, 200 ml",Stavudine,Generic,1mg/ml,Oral solution,200,1500,2100.0,1.4,0.01,"Aurobindo Unit III, India",Yes,235.0,3022.74,3.36,-146
85748,104-CI-T30,FPQ-6495,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-10-04,N/A - From RDC,2011-03-31,2011-04-29,2011-04-29,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,5000,10500.0,2.1,0.01,"Aurobindo Unit III, India",Yes,1841.0,9447.08,22.64,207
85730,106-HT-T30,FPQ-6484,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2010-10-13,N/A - From RDC,2010-12-20,2011-01-05,2011-01-05,ARV,Pediatric,SCMS from RDC,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,8000,14800.0,1.85,0.01,"Aurobindo Unit III, India",No,2073.0,,31.91,84
59502,104-BW-T30,FPQ-15568,SCMS,ASN,Botswana,PMO - US,Direct Drop,EXW,Air,2015-01-08,2/6/15,2015-06-02,2015-06-04,2015-06-04,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,39550,412506.5,10.43,0.35,"Hetero, Jadcherla, unit 5, IN",Yes,4840.0,23796.98,485.52,147
83982,106-HT-T30,FPQ-4384,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-10-23,N/A - From RDC,2010-03-10,2010-03-03,2010-03-03,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,84,126.0,1.5,0.02,"Aurobindo Unit III, India",No,1667.0,,0.27,131
75502,109-TZ-T30,FPQ-13048,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2013-10-03,10/28/13,2014-01-28,2014-01-28,2014-01-28,ARV,Pediatric,Aurobindo Pharma Limited,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,11912,18582.72,1.56,0.05,"Aurobindo Unit III, India",Yes,802.0,5740.54,22.99,117
81197,144-BW-T30,FPQ-4167,SCMS,ASN,Botswana,PMO - US,Direct Drop,EXW,Air,2009-09-09,9/30/09,2009-11-23,2009-11-23,2009-11-23,HRDT,HIV test - Ancillary,Orasure Technologies Inc.,"#109435**HIV, OraQuick Controls Kit, 3 Vials","HIV, OraQuick Controls Kit, 3 Vials",OraQuick,,Test kit - Ancillary,3,10,250.0,25.0,8.33,"Orasure Technologies, Inc USA",Yes,6.0,337.89,0.49,75
86756,110-ZM-T30,FPQ-13221,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2013-10-31,N/A - From RDC,2015-01-30,2015-02-19,2015-02-20,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,18447,85225.14,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,1906.0,2201.74,87.61,477
82723,111-MZ-T30,FPQ-13575,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2014-01-17,N/A - From RDC,2014-08-31,2014-10-30,2014-11-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,2030,4425.4,2.18,0.04,Hetero Unit III Hyderabad IN,Yes,6342.0,3290.58,4.55,300
26821,109-TZ-T30,FPQ-4157,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2009-08-27,9/3/09,2009-12-11,2009-12-11,2009-12-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,,Test kit,100,950,66500.0,70.0,0.7,Inverness Japan,Yes,216.0,3744.18,130.34,106
78767,102-BI-T30,FPQ-12580,SCMS,ASN,Burundi,PMO - US,Direct Drop,EXW,Air,2013-07-09,7/31/13,2013-11-20,2013-11-20,2013-11-22,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,1268,101440.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,516.0,9802.95,125.48,136
85700,104-CI-T30,FPQ-5201,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2010-03-03,N/A - From RDC,2010-08-23,2010-08-23,2010-08-23,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,1500,33750.0,22.5,0.75,Mylan (formerly Matrix) Nashik,No,1982.0,,72.76,173
6272,109-TZ-T01,Pre-PQ Process,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2009-01-04,1/27/09,2009-03-31,2009-03-31,2009-03-31,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,1132,81504.0,72.0,0.72,Inverness Japan,Yes,337.0,4323.93,159.75,86
86472,113-ZW-T30,FPQ-8464,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2011-10-04,N/A - From RDC,2012-06-12,2012-05-25,2012-05-25,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,71030,333841.0,4.7,0.08,"Strides, Bangalore, India.",No,2656.0,,550.84,234
