ID,Project_Code,PQ_#,PO_/_SO_#,ASN/DN_#,Country,Managed_By,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,PQ_First_Sent_to_Client_Date,PO_Sent_to_Vendor_Date,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Recorded_Date,Product_Group,Sub_Classification,Vendor,Item_Description,Molecule/Test_Type,Brand,Dosage,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,Manufacturing_Site,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Days_to_Process
35652,116-ZA-T30,FPQ-12522,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2013-07-11,8/29/14,2014-08-29,2014-08-29,2014-08-29,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,59,1535.78,26.03,0.29,"Aurobindo Unit III, India",No,,0.0,1.9,414
85412,104-CI-T30,FPQ-11253,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2012-12-14,N/A - From RDC,2013-10-31,2013-10-22,2013-11-19,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,2000,4200.0,2.1,0.01,"Aurobindo Unit III, India",No,3371.0,,5.2,340
12309,107-RW-T01,Pre-PQ Process,SO,DN,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-07-31,2009-07-31,2009-07-31,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,8766,21389.04,2.44,0.04,"Aurobindo Unit III, India",Yes,447.0,4257.01,41.92,208
64617,116-ZA-T30,FPQ-14942,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-09-11,10/9/14,2015-07-24,2015-07-24,2015-07-24,ARV,Pediatric,PHARMACY DIRECT,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,20mg/ml,Oral solution,240,25,474.97,19.0,0.08,"Aurobindo Unit III, India",No,,0.0,0.49,316
82304,151-NG-T30,FPQ-4537,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-11-06,N/A - From RDC,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,8000,41040.0,5.13,0.17,"Aurobindo Unit III, India",Yes,687.0,0.0,88.48,145
2721,110-ZM-T01,Pre-PQ Process,SCMS,ASN,Zambia,PMO - US,Direct Drop,CIP,Air,2009-01-04,3/8/07,2007-06-06,2007-06-06,2007-06-06,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 100mg [Videx],chewable tablets, 60 Tabs",Didanosine,Videx,100mg,Chewable/dispersible tablet,60,5408,68952.0,12.75,0.21,"BMS Meymac, France",Yes,1072.0,0.0,,-578
12922,100-GH-T01,Pre-PQ Process,SO,DN,Ghana,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2009-09-30,2009-08-12,2009-08-12,ARV,Pediatric,SCMS from RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,276,2.76,0.01,0.0,ABBVIE (Abbott) Logis. UK,No,1473.0,,0.01,220
85680,109-TZ-T30,FPQ-5237,SO,DN,Tanzania,PMO - US,From RDC,N/A - From RDC,Air,2010-03-01,N/A - From RDC,2010-07-21,2010-07-08,2010-07-08,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,20124,54938.52,2.73,0.05,"Cipla, Goa, India",Yes,2262.0,10536.12,118.45,129
12814,110-ZM-T01,Pre-PQ Process,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2008-11-07,2008-11-07,2008-11-07,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,50000,472500.0,9.45,0.16,"Aurobindo Unit III, India",Yes,4585.0,2938.92,926.1,-58
32889,116-ZA-T30,FPQ-11828,SCMS,ASN,South Africa,South Africa Field Office,Direct Drop,DDP,Truck,2013-03-18,Date Not Captured,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,50,1528.18,30.56,1.02,"Aurobindo Unit III, India",No,,0.0,1.89,29
12739,104-CI-T01,Pre-PQ Process,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-11-22,2007-11-22,2007-11-22,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Abacavir,Generic,20mg/ml,Oral solution,240,96,2400.0,25.0,0.1,"Aurobindo Unit III, India",No,434.0,,3.84,-409
85754,151-NG-T30,FPQ-6800,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2010-12-07,N/A - From RDC,2011-03-31,2011-05-10,2011-05-10,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,154667,1735363.74,11.22,0.19,"Aurobindo Unit III, India",Yes,20339.0,12601.06,2863.35,154
9749,108-VN-T01,Pre-PQ Process,SCMS,ASN,Vietnam,PMO - US,Direct Drop,FCA,Air,2009-01-04,5/15/08,2008-11-16,2008-11-16,2008-11-16,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,1480,121656.0,82.2,0.68,ABBVIE Ludwigshafen Germany,Yes,370.0,2652.33,194.65,-49
11615,112-NG-T01,Pre-PQ Process,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-01-19,2009-01-19,2009-01-19,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,1923,79035.3,41.1,0.68,"Aurobindo Unit III, India",No,1059.0,,154.91,15
42579,106-HT-T30,FPQ-11285,SCMS,ASN,Haiti,PMO - US,Direct Drop,FCA,Air,2013-01-16,2/5/13,2013-03-20,2013-03-20,2013-03-20,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,936,5559.84,5.94,0.1,ABBVIE Ludwigshafen Germany,Yes,128.0,1637.86,6.88,63
18881,102-BW-T30,FPQ-6645,SCMS,ASN,Botswana,PMO - US,Direct Drop,EXW,Air,2010-11-11,12/2/10,2011-03-16,2011-03-16,2011-03-16,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,50,1600.0,32.0,1.6,"Trinity Biotech, Plc",Yes,17.0,617.79,2.64,125
86277,151-NG-T30,FPQ-4537,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-11-06,N/A - From RDC,2010-04-19,2010-03-31,2010-03-31,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,64,156.16,2.44,0.04,"Aurobindo Unit III, India",Yes,4.0,124350.82,0.34,145
84233,106-HT-T30,FPQ-11281,SO,DN,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2013-01-16,N/A - From RDC,2013-04-09,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,216,285.12,1.32,0.02,"Aurobindo Unit III, India",No,3015.0,,0.35,57
84455,102-ZW-T30,FPQ-15196,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2014-10-16,N/A - From RDC,2015-04-30,2015-03-17,2015-03-18,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,94661,908745.6,9.6,0.32,Mylan (formerly Matrix) Nashik,No,4156.0,,1069.59,153
16473,109-TZ-T30,FPQ-6936,SCMS,ASN,Tanzania,PMO - US,Direct Drop,EXW,Air,2010-12-27,5/2/11,2011-07-14,2011-07-14,2011-07-14,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,,Test kit,25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",Yes,3335.0,23650.43,330.0,199
11358,100-GH-T01,Pre-PQ Process,SO,DN,Ghana,PMO - US,From RDC,N/A - From RDC,Truck,2009-01-04,N/A - From RDC,2009-09-30,2009-08-12,2009-08-12,ARV,Pediatric,SCMS from RDC,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,129,1.29,0.01,0.0,ABBVIE (Abbott) Logis. UK,Yes,,0.0,0.0,220
86773,114-UG-T30,FPQ-14396,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2014-06-04,N/A - From RDC,2015-02-06,2015-01-30,2015-02-02,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,5000,18650.0,3.73,0.06,Mylan (formerly Matrix) Nashik,Yes,297.0,1326.0,19.17,243
12091,111-MZ-T01,Pre-PQ Process,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-09-21,2007-09-21,2007-09-21,ARV,Adult,SCMS from RDC,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Saquinavir,Invirase,200mg,Capsule,270,521,39747.09,76.29,0.28,Roche Basel,No,304.0,,63.6,-471
30220,106-HT-T30,FPQ-14895,SCMS,ASN,Haiti,PMO - US,Direct Drop,EXW,Air,2014-09-24,11/14/14,2015-02-06,2015-02-06,2015-02-06,ARV,Adult,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,1440,2592.0,1.8,0.03,Hetero Unit III Hyderabad IN,Yes,99.0,1497.53,2.66,135
10712,111-MZ-T01,Pre-PQ Process,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2009-02-21,2009-02-21,2009-02-21,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,125000,900000.0,7.2,0.12,"Strides, Bangalore, India.",Yes,9228.0,3671.92,1764.0,48
84442,111-MZ-T30,FPQ-14843,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2014-08-21,N/A - From RDC,2015-02-28,2015-03-13,2015-03-17,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,438409,4278871.84,9.76,0.33,"Aurobindo Unit VII, IN",No,4096.0,,4398.68,208
73569,108-VN-T30,FPQ-7565,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2011-04-21,5/2/11,2011-07-26,2011-07-26,2011-07-26,ARV,Adult,STRIDES ARCOLAB LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,15000,38100.0,2.54,0.04,"Strides, Bangalore, India.",No,11362.0,,62.86,96
12762,100-ZW-T01,Pre-PQ Process,SO,DN,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2008-01-14,2008-01-14,2008-01-14,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,30,1600,3200.0,2.0,0.07,"Cipla, Goa, India",No,488.0,,5.12,-356
82787,104-CI-T30,FPQ-14370,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2014-05-23,N/A - From RDC,2015-03-27,2015-03-26,2015-03-30,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,16500,59400.0,3.6,0.06,Mylan (formerly Matrix) Nashik,Yes,904.0,5012.88,61.06,311
82363,110-ZM-T30,FPQ-6665,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2010-11-08,N/A - From RDC,2011-01-20,2011-02-07,2011-02-07,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,10131,23605.23,2.33,0.04,"Aurobindo Unit III, India",Yes,493.0,2859.16,38.95,91
85704,110-ZM-T30,FPQ-5702,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2010-05-20,N/A - From RDC,2010-09-22,2010-09-01,2010-09-01,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,112227,959540.85,8.55,0.14,Hetero Unit III Hyderabad IN,No,2003.0,,2068.77,104
85410,151-NG-T30,FPQ-11864,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,N/A - From RDC,2013-10-31,2013-10-14,2013-10-24,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,123700,1061346.0,8.58,0.14,"Cipla, Goa, India",Yes,18882.0,20225.07,1312.89,224
86604,102-DO-T30,FPQ-12902,SO,DN,Dominican Republic,PMO - US,From RDC,N/A - From RDC,Air,2013-08-29,N/A - From RDC,2013-09-26,2013-05-21,2014-11-18,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, [DON] tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,93,0.0,0.0,0.0,Mylan (formerly Matrix) Nashik,Yes,,0.0,0.0,446
33314,151-NG-T30,FPQ-16553,SCMS,ASN,Nigeria,PMO - US,Direct Drop,EXW,Air,2015-07-07,8/4/15,2015-09-02,2015-09-02,2015-09-09,ARV,Pediatric,CIPLA LIMITED,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,13429,67145.0,5.0,0.08,"Cipla, Patalganga, India",Yes,,0.0,79.03,64
77781,116-ZA-T30,FPQ-5535,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2010-04-19,4/21/10,2010-05-31,2010-05-31,2010-05-31,ARV,Adult,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,300,12447.35,41.49,0.35,ABBVIE Ludwigshafen Germany,No,,0.0,26.84,42
79791,116-ZA-T30,FPQ-14942,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Truck,2014-09-11,10/9/14,2015-07-24,2015-07-24,2015-07-24,ARV,Adult,PHARMACY DIRECT,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,14,270.58,19.33,0.32,"Aurobindo Unit III, India",No,,0.0,0.28,316
67011,113-ZW-T30,FPQ-13939,SCMS,ASN,Zimbabwe,PMO - US,Direct Drop,EXW,Air Charter,2014-04-01,5/27/14,2014-09-17,2014-09-17,2014-09-19,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,47136,217768.32,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,5151.0,29257.65,223.87,171
84173,151-NG-T30,FPQ-9432,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,N/A - From RDC,2012-08-02,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,32562,127317.42,3.91,0.13,"Strides, Bangalore, India.",No,2687.0,,178.5,94
84334,151-NG-T30,FPQ-11864,SO,DN,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,N/A - From RDC,2014-02-28,2014-02-10,2014-02-19,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,2085,8340.0,4.0,0.07,"Aurobindo Unit III, India",Yes,122.0,30936.1,10.32,342
28085,108-VN-T30,FPQ-8428,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2011-09-21,10/4/11,2012-03-01,2012-03-01,2012-03-01,ARV,Adult,Aurobindo Pharma Limited,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,388,5606.6,14.45,0.24,"Aurobindo Unit III, India",No,13475.0,,9.25,162
10889,114-UG-T01,Pre-PQ Process,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-01-04,N/A - From RDC,2007-11-05,2007-11-05,2007-11-05,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,1717,21325.14,12.42,0.41,"Aurobindo Unit III, India",Yes,151.0,1157.58,34.12,-426
83787,104-CI-T30,FPQ-12712,SO,DN,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2013-07-30,N/A - From RDC,2014-05-15,2014-05-12,2014-06-30,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,18800,70500.0,3.75,0.06,"Strides, Bangalore, India.",Yes,802.0,4625.27,87.21,335
80710,114-UG-T30,FPQ-11371,SCMS,ASN,Uganda,PMO - US,Direct Drop,EXW,Air,2013-01-03,1/11/13,2013-04-29,2013-04-29,2013-04-29,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,,Test kit - Ancillary,100,1000,5000.0,5.0,0.05,INVERNESS ANY,No,18722.0,,6.18,116
85776,111-MZ-T30,FPQ-7053,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2011-01-24,N/A - From RDC,2011-11-17,2011-11-17,2011-11-17,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,81270,451861.2,5.56,0.09,"Cipla, Goa, India",Yes,8491.0,10605.03,745.57,297
85394,114-UG-T30,FPQ-12253,SO,DN,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2013-05-08,N/A - From RDC,2013-09-02,2013-09-02,2013-09-02,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,59680,512054.4,8.58,0.14,Hetero Unit III Hyderabad IN,Yes,9886.0,58707.0,633.41,117
15738,108-VN-T30,FPQ-15823,SCMS,ASN,Vietnam,PMO - US,Direct Drop,FCA,Air,2015-02-13,3/4/15,2015-07-15,2015-07-15,2015-07-15,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Ritonavir,Norvir,100mg,Tablet,30,400,9304.0,23.26,0.78,ABBVIE Ludwigshafen Germany,Yes,40.0,642.45,10.95,152
36166,900-SS-T30,FPQ-11260,SCMS,ASN,South Sudan,PMO - US,Direct Drop,EXW,Air,2012-12-17,1/11/13,2013-03-22,2013-03-22,2013-03-22,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,44,1408.0,32.0,1.6,"Trinity Biotech, Plc",Yes,14.0,1101.91,1.74,95
17825,133-NG-T30,FPQ-14305,SCMS,ASN,Nigeria,PMO - US,Direct Drop,EXW,Air,2014-05-16,6/2/14,2014-08-19,2014-09-02,2014-09-17,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,4987,443843.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,2022.0,30257.97,456.27,124
84663,111-MZ-T30,FPQ-7053,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2011-01-24,N/A - From RDC,2011-09-30,2011-09-15,2011-09-15,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,1890,4876.2,2.58,0.04,"Aurobindo Unit VII, IN",Yes,183.0,112.87,8.05,234
27238,102-SD-T30,FPQ-8261,SCMS,ASN,Sudan,PMO - US,Direct Drop,EXW,Air,2011-08-29,9/7/11,2012-02-07,2012-02-07,2012-02-07,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,,Test kit,20,53,1696.0,32.0,1.6,"Trinity Biotech, Plc",Yes,18.0,569.11,2.8,162
86436,101-CD-T30,FPQ-8840,SO,DN,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2011-11-21,N/A - From RDC,2012-03-16,2012-02-14,2012-02-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,89,979.0,11.0,0.18,Mylan (formerly Matrix) Nashik,No,2492.0,,1.37,85
85882,107-RW-T30,FPQ-10119,SO,DN,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-06-18,N/A - From RDC,2012-08-31,2012-08-16,2012-08-16,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,90,608.4,6.76,0.11,Hetero Unit III Hyderabad IN,Yes,5.0,721.36,0.85,59
17129,108-VN-T30,FPQ-12187,SCMS,ASN,Vietnam,PMO - US,Direct Drop,EXW,Air,2013-05-03,5/10/13,2013-10-23,2013-10-23,2013-10-24,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,84000,965160.0,11.49,0.38,Mylan (formerly Matrix) Nashik,Yes,9479.0,14402.92,1193.9,174
83979,110-ZM-T30,FPQ-4273,SO,DN,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2009-09-17,N/A - From RDC,2010-03-15,2010-03-05,2010-03-05,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,1541,9970.27,6.47,0.11,"Strides, Bangalore, India.",No,1643.0,,19.54,169
7736,116-ZA-T01,Pre-PQ Process,SCMS,ASN,South Africa,PMO - US,Direct Drop,DDP,Air,2009-01-04,Date Not Captured,2009-03-30,2009-01-21,2009-01-21,ARV,Pediatric,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,70,2163.7,30.91,0.1,ABBVIE (Abbott) Logis. UK,Yes,,0.0,4.24,17
67159,102-MW-T30,FPQ-9454,SCMS,ASN,Malawi,PMO - US,Direct Drop,EXW,Air,2012-03-12,3/28/12,2012-05-23,2012-05-23,2012-05-23,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,,Test kit,100,66,5280.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,30.0,1470.09,7.4,72
83272,111-MZ-T30,FPQ-13394,SO,DN,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2013-12-09,N/A - From RDC,2014-09-30,2014-10-27,2014-11-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,85490,693323.9,8.11,0.14,"Cipla, Goa, India",No,3872.0,,712.74,333
55890,116-ZA-T30,FPQ-11828,SCMS,ASN,South Africa,South Africa Field Office,Direct Drop,DDP,Truck,2013-03-18,Date Not Captured,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1152,34884.66,30.28,0.5,"Cipla, Goa, India",No,,0.0,43.15,29
28039,105-GY-T30,FPQ-10268,SCMS,ASN,Guyana,PMO - US,Direct Drop,FCA,Air,2012-07-16,7/30/12,2013-01-18,2013-01-18,2013-01-18,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,21,1277.22,60.82,0.2,ABBVIE (Abbott) Logis. UK,Yes,52.0,1097.08,1.79,186
